,date,SUNPHARMA,INFY,HEROMOTOCO,LUPIN,WIPRO,DRREDDY,BPCL,HCLTECH,MARICO,HINDPETRO,DABUR,TMCV,TCS,HINDUNILVR,BHEL,PNB,TATASTEEL,BRITANNIA,RELIANCE,TVSMOTOR,ONGC,ICICIBANK,SBIN,AXISBANK,KOTAKBANK,POWERGRID,BANKBARODA,NESTLEIND,TECHM,CIPLA,JSWSTEEL,ABB,M&M,GRASIM,GAIL,SIEMENS,HINDALCO,MARUTI,ACC,SAIL,HDFCBANK,SHREECEM,NTPC,ITC,COLPAL,BAJAJ-AUTO,LT,CANBK,ULTRACEMCO,AMBUJACEM,GODREJCP
121,2024-09-25 00:00:00+05:30,1870.8,1896.0,5938.45,2218.65,256.35,1338.75,323.6,1782.2,689.15,406.4,627.1,,4275.95,2945.9,282.05,102.05,157.9,6173.8,1493.7,2871.0,277.9,1323.8,792.95,1267.85,379.4,363.8,235.3,1347.9,1573.1,1643.2,982.25,8173.95,3089.1,2660.75,210.9,5463.15,718.05,12776.0,2456.0,134.2,889.4,25892.9,436.3,438.35,3674.2,12092.55,3796.05,104.6,11813.45,616.05,1429.9
122,2024-09-26 00:00:00+05:30,1898.4,1899.35,5901.15,2187.45,258.95,1348.65,328.65,1785.3,693.75,411.5,625.7,,4291.25,2985.25,280.65,104.3,161.85,6251.6,1500.35,2888.5,274.7,1330.9,801.9,1276.3,380.5,365.25,236.9,1376.6,1577.95,1622.1,1005.15,8068.85,3180.85,2744.75,215.45,5388.8,734.5,13384.3,2472.45,139.25,891.15,26114.75,434.4,442.8,3699.3,12313.85,3761.7,106.3,12061.55,624.35,1421.85
123,2024-09-27 00:00:00+05:30,1948.9,1907.2,5808.3,2221.5,258.85,1350.95,349.75,1808.7,692.5,425.8,633.05,,4309.05,2966.0,287.65,106.15,162.7,6272.75,1526.2,2945.9,276.15,1306.5,802.65,1272.15,374.6,354.2,241.15,1373.6,1581.0,1671.6,1001.75,8129.7,3182.05,2781.45,221.4,5561.15,747.4,13497.35,2484.1,140.45,876.4,26190.95,437.55,442.85,3774.9,12369.25,3705.8,109.15,11952.85,633.8,1388.15
124,2024-09-30 00:00:00+05:30,1926.3,1876.0,5571.55,2190.2,258.75,1351.6,352.15,1794.5,696.35,429.3,625.35,,4268.4,2959.4,279.6,104.15,164.6,6339.05,1476.9,2841.3,277.35,1272.85,787.6,1232.45,370.5,352.9,239.5,1344.5,1547.85,1654.0,1030.0,8061.5,3096.2,2797.6,224.5,5519.25,755.95,13228.2,2512.7,141.35,866.0,26264.15,443.1,438.9,3804.2,12038.95,3675.5,107.6,11797.6,631.05,1394.15
125,2024-10-01 00:00:00+05:30,1919.4,1904.15,5608.7,2194.25,261.25,1349.4,350.45,1814.95,693.4,433.35,618.9,,4286.3,2921.95,280.3,102.2,163.2,6446.1,1464.9,2836.7,272.05,1274.9,797.0,1225.9,376.0,350.85,240.65,1353.4,1596.6,1663.55,1027.7,8265.6,3166.4,2802.1,223.95,5727.65,761.5,13167.0,2509.5,141.0,863.1,26502.2,440.0,437.1,3819.0,11861.3,3651.5,106.65,11836.05,631.8,1388.25
126,2024-10-03 00:00:00+05:30,1913.6,1893.1,5523.7,2183.5,253.25,1346.95,332.5,1776.4,698.55,404.85,580.6,,4232.4,2895.3,268.9,102.05,163.15,6333.95,1407.6,2725.7,271.9,1256.4,794.35,1175.45,364.4,344.2,236.9,1337.8,1574.4,1656.0,1039.8,8107.95,3129.2,2764.85,224.35,5593.7,747.05,12653.45,2459.25,136.95,841.1,26281.45,435.4,434.6,3839.35,11517.0,3498.8,104.2,11722.55,617.4,1348.35
127,2024-10-04 00:00:00+05:30,1910.5,1918.35,5378.8,2197.6,254.95,1327.1,325.15,1776.15,689.9,396.55,572.15,,4249.1,2848.85,267.45,102.8,162.95,6202.8,1386.9,2687.35,274.8,1239.05,796.6,1177.5,361.7,338.8,242.2,1299.65,1587.5,1622.85,1033.1,7937.8,3017.05,2745.0,215.25,5523.8,747.95,12602.9,2432.15,138.95,828.4,26020.4,430.15,426.5,3745.5,11487.0,3490.75,103.95,11445.45,609.95,1343.4
128,2024-10-07 00:00:00+05:30,1904.8,1933.75,5366.95,2175.3,253.95,1321.15,318.9,1776.75,679.15,383.4,569.35,,4272.25,2834.25,256.6,99.2,160.55,6118.1,1370.5,2632.2,269.45,1233.1,769.8,1145.4,357.6,328.9,234.25,1285.75,1589.35,1624.7,1018.9,7758.05,3061.15,2720.5,209.1,5330.0,731.1,12537.6,2349.85,132.15,809.8,25352.55,415.1,432.5,3693.5,11327.55,3469.6,99.9,11233.25,590.3,1330.5
129,2024-10-08 00:00:00+05:30,1916.85,1948.5,5393.85,2216.65,251.75,1331.95,322.3,1789.25,697.5,380.85,567.15,,4251.3,2816.5,265.5,99.55,155.9,6208.2,1398.0,2741.8,273.3,1236.65,782.05,1152.25,360.8,327.15,239.35,1290.75,1599.25,1640.6,998.7,8152.0,3165.9,2740.15,210.05,5616.7,722.5,12535.85,2384.4,131.5,825.65,25562.4,421.0,430.3,3742.45,11603.15,3533.25,101.25,11387.5,606.5,1304.65
130,2024-10-09 00:00:00+05:30,1931.2,1953.9,5417.55,2284.2,253.95,1333.8,322.6,1810.1,698.5,384.85,564.8,,4252.3,2769.1,264.45,101.05,155.4,6095.55,1375.05,2781.2,268.5,1244.6,797.0,1170.1,360.15,329.75,237.9,1258.35,1628.95,1681.05,995.0,8460.7,3154.25,2717.75,207.95,5846.0,727.65,12757.15,2340.1,130.3,816.85,24979.95,418.45,416.6,3712.75,11524.95,3486.6,100.8,11355.1,607.75,1333.3
131,2024-10-10 00:00:00+05:30,1887.4,1919.05,5324.9,2155.05,250.85,1316.5,319.95,1810.0,684.7,382.2,571.9,,4228.4,2754.2,271.25,100.65,156.0,6000.45,1371.0,2791.45,268.85,1243.25,796.95,1183.75,375.15,334.35,238.1,1256.1,1591.25,1618.55,1006.8,8504.95,3193.4,2721.2,210.85,5853.5,729.9,12943.3,2316.15,129.95,831.15,24630.1,423.0,416.8,3641.75,11539.75,3460.8,100.5,11435.85,585.45,1316.3
132,2024-10-11 00:00:00+05:30,1901.95,1935.0,5342.4,2223.6,252.8,1320.25,321.65,1839.55,685.55,385.25,570.8,,4150.6,2780.55,269.8,102.0,157.05,5978.0,1371.1,2793.2,272.25,1222.85,800.0,1172.4,376.55,330.0,234.25,1256.2,1616.25,1595.25,1011.4,8548.6,3134.8,2725.6,214.45,5902.4,747.3,12774.4,2313.6,134.1,825.1,24313.95,422.45,413.8,3689.25,11584.7,3482.95,100.45,11421.4,585.3,1315.9
133,2024-10-14 00:00:00+05:30,1909.55,1958.7,5418.75,2243.15,262.55,1332.95,323.95,1856.0,689.0,395.45,567.3,,4136.65,2789.0,268.7,102.0,154.7,5971.3,1372.6,2829.4,266.65,1232.0,805.25,1164.4,382.05,330.75,236.45,1251.45,1662.4,1599.8,1012.6,8566.2,3158.35,2728.9,215.6,5881.85,742.75,12538.45,2317.55,134.25,844.25,24593.15,424.35,420.95,3518.8,11598.9,3553.35,100.85,11311.1,588.55,1313.15
134,2024-10-15 00:00:00+05:30,1897.5,1959.1,5372.1,2250.0,254.7,1323.6,332.55,1870.05,685.25,412.25,570.95,,4117.5,2780.7,271.5,102.0,152.1,6069.5,1343.95,2833.4,264.05,1255.45,804.6,1155.1,379.3,329.65,235.7,1242.4,1645.8,1571.45,1000.65,8642.85,3155.95,2734.5,215.9,5997.1,726.95,12446.9,2295.2,130.95,842.2,24710.9,426.3,422.35,3491.95,11234.45,3552.5,100.8,11404.95,590.1,1342.6
135,2024-10-16 00:00:00+05:30,1897.95,1919.9,5265.25,2192.9,254.35,1341.9,334.1,1864.55,679.4,423.95,578.15,,4094.8,2781.1,269.55,102.1,151.7,6087.0,1354.0,2767.65,265.55,1243.05,805.85,1152.25,375.1,327.1,235.95,1231.1,1630.2,1562.65,989.3,8769.0,3065.4,2763.65,216.55,6081.5,732.85,12373.5,2306.5,129.75,850.0,24445.1,424.2,417.8,3495.15,11330.4,3531.15,100.7,11324.4,589.15,1360.2
136,2024-10-17 00:00:00+05:30,1890.05,1969.5,5090.25,2177.05,252.7,1339.9,326.15,1867.3,665.95,422.35,572.7,,4106.2,2737.0,254.05,99.55,148.9,5983.5,1356.7,2679.95,262.15,1232.5,810.9,1132.15,372.8,331.3,233.75,1189.85,1669.05,1558.35,980.1,8686.15,2963.7,2704.4,207.25,5877.65,734.6,12143.75,2266.25,127.75,836.7,24258.55,417.45,414.05,3366.5,9872.1,3570.9,98.95,11018.65,571.55,1345.75
137,2024-10-18 00:00:00+05:30,1909.8,1878.85,5086.95,2176.35,262.25,1349.85,326.3,1857.2,669.15,420.4,571.3,,4121.85,2715.65,253.7,100.35,151.75,5886.3,1358.8,2714.95,263.6,1263.2,819.95,1195.25,373.95,331.95,239.75,1174.8,1657.75,1551.5,992.4,8780.45,2963.75,2760.1,206.95,5945.7,753.4,12102.65,2286.15,128.9,840.6,24340.0,424.75,412.25,3395.95,9814.35,3576.25,101.05,11060.9,573.15,1335.8
138,2024-10-21 00:00:00+05:30,1896.45,1852.5,5112.25,2149.05,261.8,1339.2,315.45,1842.5,662.35,404.6,567.8,,4078.3,2693.6,247.65,99.4,151.45,5774.95,1369.1,2737.3,257.6,1259.35,814.15,1190.55,357.9,331.0,237.5,1177.4,1670.6,1522.95,981.35,8279.9,2997.05,2718.8,205.15,5696.85,739.4,12181.6,2301.0,126.4,864.4,24296.4,425.1,409.7,3338.75,10241.0,3586.3,99.3,10869.3,571.9,1315.0
139,2024-10-22 00:00:00+05:30,1886.65,1850.95,5049.15,2131.55,260.75,1332.05,307.7,1822.45,656.85,391.55,558.9,,4015.8,2682.05,232.9,92.3,147.0,5727.2,1343.65,2661.25,251.95,1267.75,790.45,1175.8,352.7,322.8,225.8,1175.5,1665.8,1511.2,964.35,8174.45,2883.6,2652.65,198.2,5512.2,719.8,11920.9,2246.35,122.05,857.05,24464.0,415.5,408.05,3339.75,10102.65,3510.0,93.5,10817.35,558.05,1299.35
140,2024-10-23 00:00:00+05:30,1838.1,1872.85,5026.95,2074.0,261.5,1321.25,307.7,1846.0,656.35,387.3,558.45,,4066.75,2658.0,223.65,94.0,145.4,5744.8,1338.85,2565.15,251.95,1251.55,785.95,1160.5,353.15,316.8,230.0,1163.55,1703.8,1484.85,954.5,7705.4,2790.5,2631.6,197.6,5235.3,717.45,11963.15,2257.1,118.15,867.85,24665.5,408.25,407.1,3334.1,10313.65,3455.35,94.3,10752.2,555.45,1292.05
141,2024-10-24 00:00:00+05:30,1849.05,1864.4,4989.75,2130.2,261.4,1316.55,306.05,1844.75,634.15,394.3,541.25,,4048.15,2502.95,227.2,95.85,145.6,5614.35,1340.0,2482.4,250.35,1252.6,794.7,1167.95,352.55,319.05,236.9,1130.0,1703.5,1491.85,958.05,7644.75,2828.05,2667.85,196.7,5219.65,690.3,11762.0,2265.6,117.2,875.05,25077.65,411.75,399.7,3215.7,10045.8,3443.1,94.75,11040.05,558.85,1254.5
142,2024-10-25 00:00:00+05:30,1860.25,1853.25,4851.7,2154.45,259.6,1302.85,291.35,1851.15,640.15,362.85,538.5,,4057.9,2527.55,216.95,93.1,142.5,5666.6,1327.7,2450.15,245.3,1255.5,780.6,1187.65,353.65,315.55,231.5,1130.6,1685.6,1488.8,943.15,7518.6,2716.95,2616.15,192.65,5159.3,679.15,11496.0,2236.4,111.45,871.3,24944.8,398.85,408.4,3081.55,9953.25,3327.8,91.1,10992.5,553.35,1291.2
143,2024-10-28 00:00:00+05:30,1902.65,1866.25,4804.9,2204.1,267.05,1312.4,295.65,1871.55,634.05,373.85,553.85,,4093.05,2575.25,229.8,95.85,146.05,5725.85,1334.3,2460.75,245.1,1292.65,792.05,1170.65,349.85,318.05,241.55,1136.3,1671.6,1503.5,967.15,7337.45,2781.2,2643.4,193.2,5141.45,693.05,11482.2,2287.75,114.7,867.15,25079.85,403.75,410.1,3106.6,9760.55,3340.1,97.15,11095.0,569.45,1297.25
144,2024-10-29 00:00:00+05:30,1870.9,1838.75,4668.4,2206.15,268.65,1275.1,296.5,1872.5,628.8,378.35,535.85,,4077.15,2549.2,234.95,98.4,146.65,5668.1,1338.95,2449.3,246.75,1332.4,832.65,1186.0,351.95,320.65,246.1,1133.6,1665.4,1478.1,958.15,7493.05,2743.35,2685.4,191.8,5262.0,693.35,11047.55,2327.5,115.75,875.5,25300.45,412.25,413.4,3095.6,9606.5,3380.9,100.1,11116.2,575.0,1277.6
145,2024-10-30 00:00:00+05:30,1852.45,1801.75,4806.7,2157.35,270.25,1250.2,296.5,1839.5,650.75,367.9,546.95,,4085.6,2554.95,236.5,97.15,145.55,5781.2,1343.95,2459.45,243.7,1312.2,822.4,1172.55,347.1,318.45,242.95,1137.9,1654.6,1417.45,957.2,7421.45,2708.1,2673.4,190.45,5276.15,687.65,11260.15,2331.65,116.05,867.5,25334.6,408.35,416.35,3089.65,9681.55,3407.1,99.85,11198.15,579.35,1299.1
146,2024-10-31 00:00:00+05:30,1849.05,1757.15,4867.8,2186.25,263.75,1274.25,295.8,1767.95,640.2,371.0,539.95,,3971.25,2527.5,239.05,95.1,145.25,5727.15,1332.6,2493.5,247.8,1291.55,820.5,1158.5,346.1,321.2,242.85,1132.1,1579.4,1553.2,964.45,7436.8,2727.35,2694.0,186.8,5316.4,686.05,11080.6,2319.8,115.75,867.5,25072.65,408.1,413.85,3060.35,9592.35,3624.4,99.1,11067.65,580.4,1283.35
147,2024-11-01 00:00:00+05:30,1858.7,1761.6,4896.55,2198.25,263.45,1258.55,297.85,1758.2,646.4,371.35,543.1,,3985.4,2538.35,242.1,98.15,146.3,5695.1,1339.1,2510.55,253.05,1292.0,821.05,1168.15,348.95,321.9,245.25,1140.75,1575.15,1559.2,967.65,7427.85,2817.0,2697.1,187.05,5290.3,690.2,11112.75,2328.15,117.7,868.9,25213.25,411.5,415.6,3066.1,9634.1,3626.3,100.35,11138.25,582.9,1275.05
148,2024-11-04 00:00:00+05:30,1808.8,1764.9,4688.5,2188.7,258.3,1267.95,289.0,1763.35,634.9,359.1,534.95,,3962.4,2525.9,233.35,100.8,143.6,5628.0,1302.0,2412.05,246.9,1276.4,829.85,1140.05,345.7,315.5,244.35,1123.1,1608.9,1584.55,954.85,7362.35,2883.25,2593.05,183.25,5298.45,674.8,11054.0,2289.15,113.9,857.0,24867.3,400.85,410.6,2985.85,9289.7,3573.6,98.45,11004.25,571.25,1272.45
149,2024-11-05 00:00:00+05:30,1803.25,1753.8,4700.35,2180.15,259.8,1272.55,293.05,1773.2,633.95,365.4,534.7,,3971.75,2521.2,235.4,101.7,148.85,5606.0,1305.95,2460.1,248.9,1295.9,849.2,1171.15,351.2,316.7,249.2,1131.6,1603.9,1601.25,999.95,7126.45,2898.5,2652.95,183.55,5291.45,697.55,11171.2,2319.45,118.55,879.0,24687.15,403.15,406.7,2982.8,9629.85,3575.4,100.0,11175.7,572.15,1266.1
150,2024-11-06 00:00:00+05:30,1827.25,1824.3,4772.65,2164.85,269.55,1303.0,301.9,1838.95,648.45,381.6,539.55,,4138.8,2501.35,248.0,103.95,150.1,5694.15,1325.55,2485.9,250.4,1302.75,854.75,1167.1,352.7,318.45,253.85,1137.75,1663.0,1594.3,1008.8,7168.35,2934.7,2646.35,195.2,5379.05,708.25,11352.25,2359.3,123.85,877.1,25032.1,408.9,407.75,2976.85,9766.55,3646.65,101.65,11271.2,582.9,1275.05
151,2024-11-07 00:00:00+05:30,1791.5,1802.65,4696.7,2110.55,269.15,1287.15,299.95,1831.05,631.8,386.3,534.3,,4149.4,2475.6,244.25,103.65,147.45,5689.4,1305.65,2479.1,246.9,1278.9,859.25,1160.8,349.45,312.9,254.0,1131.8,1621.5,1573.35,990.05,6996.05,2890.05,2561.8,196.65,5387.0,648.35,11301.15,2320.25,123.3,873.1,24764.65,404.0,404.9,2911.7,9617.3,3645.15,101.4,11065.95,570.5,1259.35
152,2024-11-08 00:00:00+05:30,1811.35,1831.05,4646.1,2104.3,271.85,1281.85,295.55,1837.55,629.35,373.05,531.6,,4145.0,2507.5,239.05,101.8,144.2,5748.65,1284.0,2465.0,244.2,1259.35,843.25,1161.5,349.3,316.4,247.75,1148.1,1652.35,1591.75,996.85,7039.5,2979.25,2545.8,190.75,5458.95,650.15,11307.25,2288.6,118.35,877.3,24551.9,397.7,405.1,2869.5,9665.65,3661.15,100.1,11047.8,564.45,1250.65
153,2024-11-11 00:00:00+05:30,1794.9,1860.0,4639.65,2083.9,273.5,1288.2,297.65,1867.0,616.8,371.45,522.95,,4195.05,2490.65,239.2,102.15,141.65,5425.3,1273.05,2460.0,239.1,1269.15,847.8,1170.7,348.9,329.75,249.75,1139.5,1672.75,1553.75,978.7,7234.05,2930.15,2519.8,189.7,5368.8,655.2,11404.95,2272.4,115.9,883.3,24419.55,392.45,403.85,2872.05,9669.15,3627.35,100.3,10968.0,560.85,1221.0
154,2024-11-12 00:00:00+05:30,1799.85,1867.95,4602.5,2088.05,272.6,1263.1,294.85,1870.0,595.15,365.55,511.05,,4195.95,2461.35,230.15,100.85,140.85,5028.25,1273.1,2440.9,238.45,1270.5,826.4,1158.5,344.1,322.5,244.15,1128.95,1656.95,1524.75,956.85,6961.25,2895.3,2520.05,181.35,5177.5,651.2,11145.85,2262.15,114.15,859.2,24360.0,380.05,400.45,2789.7,9440.0,3590.55,97.95,10891.1,556.65,1176.25
155,2024-11-13 00:00:00+05:30,1779.3,1868.3,4410.35,2038.7,271.95,1245.7,291.6,1864.45,597.6,362.35,510.75,,4149.05,2464.75,222.55,97.7,136.1,5047.7,1252.25,2388.55,235.1,1253.85,808.35,1141.15,337.65,318.2,235.25,1117.8,1645.9,1505.25,936.1,6802.25,2798.1,2508.85,177.2,5109.25,626.8,11048.65,2197.65,111.7,840.6,24083.95,380.85,399.95,2763.3,9222.5,3547.65,94.95,10793.35,545.35,1183.0
156,2024-11-14 00:00:00+05:30,1768.6,1864.0,4491.5,2013.5,270.5,1226.05,284.15,1859.35,592.2,363.0,507.45,,4146.15,2389.05,223.7,96.7,134.85,4915.2,1267.7,2395.8,233.55,1255.25,804.05,1140.7,341.6,312.2,233.5,1091.8,1656.4,1500.15,938.85,6680.3,2808.7,2528.55,176.55,5122.4,627.15,11007.55,2187.55,111.9,846.55,24097.05,372.5,394.65,2709.8,9255.2,3526.7,94.1,10735.5,544.65,1175.0
157,2024-11-18 00:00:00+05:30,1747.2,1811.4,4614.8,2034.95,264.3,1193.35,275.35,1833.05,596.6,358.05,508.2,,4019.5,2423.45,222.45,97.7,138.1,4912.7,1260.65,2413.5,233.45,1253.75,813.7,1126.15,344.5,311.95,233.4,1106.5,1631.6,1465.1,949.7,6623.75,2847.05,2519.8,173.2,5057.85,651.15,11093.6,2187.65,112.8,852.25,23936.4,366.7,395.55,2750.35,9280.05,3541.2,94.7,10626.4,550.3,1181.45
158,2024-11-19 00:00:00+05:30,1775.2,1825.55,4658.5,2037.05,268.4,1213.95,273.85,1820.2,590.95,352.3,508.25,,4039.3,2410.8,226.05,98.05,136.25,4893.8,1241.3,2429.3,236.4,1248.7,802.0,1135.0,345.35,315.05,229.3,1109.4,1668.75,1471.35,947.7,6696.55,2948.1,2503.6,174.3,5060.4,640.55,10968.45,2185.05,111.35,871.1,24118.1,366.1,395.9,2730.6,9310.5,3505.6,94.35,10774.6,549.6,1185.9
159,2024-11-21 00:00:00+05:30,1777.65,1834.2,4651.9,2043.3,266.25,1194.55,269.0,1836.1,590.8,351.15,505.8,,4077.25,2383.25,227.95,93.65,137.05,4804.35,1223.2,2389.2,230.95,1250.1,780.85,1139.1,347.4,325.8,221.0,1105.2,1670.8,1465.65,943.9,6767.15,2934.0,2534.45,176.05,5060.25,647.85,10861.8,2025.8,110.6,871.0,24066.5,356.1,387.3,2692.05,9272.45,3482.5,91.25,10955.75,483.75,1178.25
160,2024-11-22 00:00:00+05:30,1797.8,1902.95,4673.85,2069.95,273.1,1213.9,272.15,1899.05,599.2,351.35,512.9,,4245.75,2445.4,234.4,97.0,139.55,4844.7,1265.95,2414.0,234.1,1278.2,816.05,1143.0,352.55,337.0,228.25,1124.1,1716.35,1486.3,976.8,6905.05,3013.0,2597.55,180.0,5221.5,652.0,11081.45,2090.0,112.7,873.0,24797.8,365.7,402.4,2722.8,9237.4,3604.55,93.6,11387.15,500.7,1193.2
161,2024-11-25 00:00:00+05:30,1804.65,1889.15,4741.8,2107.3,278.5,1209.0,282.6,1892.0,607.7,367.1,521.65,,4315.1,2483.15,241.45,101.15,140.35,4904.6,1287.8,2457.5,246.0,1301.5,844.75,1155.5,358.3,342.85,238.95,1130.4,1702.85,1503.4,953.35,7271.15,3044.8,2631.05,186.1,5599.35,659.75,11026.7,2142.85,114.1,892.3,25493.75,368.65,404.0,2835.55,9193.25,3753.25,97.5,11456.85,505.1,1223.4
162,2024-11-26 00:00:00+05:30,1759.95,1921.85,4720.3,2035.65,281.5,1208.9,279.75,1898.7,628.55,369.85,525.25,,4351.85,2479.05,243.95,102.1,141.15,5014.9,1295.55,2422.65,242.45,1305.05,839.35,1143.9,356.5,338.7,239.15,1132.8,1714.1,1493.35,963.9,7329.15,2987.85,2616.55,181.2,5519.95,665.8,10944.3,2115.95,115.95,892.7,24992.0,361.65,404.0,2949.5,8913.65,3702.1,98.3,11120.1,493.45,1240.55
163,2024-11-27 00:00:00+05:30,1749.5,1924.1,4754.75,2006.3,278.5,1200.5,279.5,1890.1,650.05,370.35,527.4,,4332.1,2488.9,247.9,101.45,141.2,4981.05,1292.9,2441.6,242.7,1301.85,834.2,1150.3,356.5,339.0,238.35,1136.5,1723.8,1491.55,968.85,7498.05,3004.35,2621.0,182.2,5659.95,661.4,11058.0,2206.05,116.3,905.5,25409.15,369.2,403.85,3019.3,8961.9,3697.55,98.05,11139.25,515.15,1259.45
164,2024-11-28 00:00:00+05:30,1735.15,1857.45,4665.4,1998.85,273.55,1192.65,276.95,1842.05,643.75,370.3,526.05,,4248.05,2463.85,252.35,103.3,140.2,4928.15,1271.35,2417.15,240.4,1286.45,838.75,1132.5,351.95,333.7,240.85,1119.3,1681.1,1492.85,953.55,7392.4,2899.85,2575.0,183.95,5653.0,650.35,10965.65,2188.65,116.3,896.45,25552.2,361.9,402.55,3000.9,8790.45,3667.65,99.45,10997.7,512.7,1250.75
165,2024-11-29 00:00:00+05:30,1781.65,1858.45,4642.1,2050.35,276.2,1202.35,278.35,1848.9,645.6,373.25,527.05,,4273.55,2496.25,251.1,101.95,141.25,4941.85,1292.45,2435.85,244.85,1300.65,839.0,1136.7,353.35,329.6,238.15,1117.35,1680.85,1534.4,966.2,7427.3,2968.95,2606.5,185.45,5759.95,656.2,11072.5,2223.55,117.1,898.8,26060.15,363.85,404.15,2889.8,8808.0,3725.9,98.45,11199.5,531.8,1243.7
166,2024-12-02 00:00:00+05:30,1808.2,1879.2,4632.5,2069.45,279.4,1221.45,280.25,1870.7,646.8,371.5,524.5,,4272.95,2479.0,249.6,101.95,143.05,4906.8,1309.05,2492.1,245.65,1303.9,836.2,1136.75,350.9,328.0,238.25,1127.45,1714.5,1508.1,989.2,7486.55,3016.25,2692.35,185.5,5759.3,662.5,11242.0,2234.35,119.1,902.3,26783.85,358.2,404.25,2888.5,8903.85,3704.55,98.15,11657.15,538.95,1227.0
167,2024-12-03 00:00:00+05:30,1798.6,1891.4,4582.35,2081.4,278.8,1225.1,280.1,1889.05,641.25,374.55,522.8,,4301.45,2481.25,252.35,104.9,143.2,4909.5,1323.35,2554.1,250.1,1307.4,853.95,1160.05,349.9,329.75,246.0,1130.3,1718.1,1534.4,997.95,7538.7,3026.2,2713.95,186.85,5889.35,667.15,11278.45,2291.5,122.8,913.4,27155.05,367.5,400.1,2896.2,8934.3,3783.15,101.5,11849.45,566.7,1230.25
168,2024-12-04 00:00:00+05:30,1800.05,1890.3,4520.45,2101.6,281.15,1215.6,279.6,1895.75,630.25,377.65,522.35,,4355.1,2464.85,251.45,106.95,142.5,4850.65,1309.0,2517.4,248.65,1315.25,859.45,1159.25,351.4,325.0,251.85,1128.2,1728.25,1501.1,995.15,7664.2,3029.85,2717.05,193.2,5903.95,663.1,11131.35,2239.45,122.25,930.0,27419.8,372.7,395.8,2911.9,8776.9,3799.0,104.85,11762.2,564.4,1228.05
169,2024-12-05 00:00:00+05:30,1809.65,1934.35,4533.8,2125.45,286.05,1240.2,282.9,1921.7,632.9,381.95,521.9,,4459.25,2492.75,251.7,106.0,143.75,4866.65,1321.2,2514.3,249.1,1333.8,864.85,1167.3,355.45,328.6,251.4,1131.7,1754.1,1498.9,998.9,7486.05,3065.9,2706.65,195.05,5928.4,669.65,11180.75,2266.3,122.35,931.9,26609.35,369.05,396.1,2912.7,8683.1,3830.25,104.4,11922.4,571.1,1240.25
170,2024-12-06 00:00:00+05:30,1804.8,1923.2,4517.05,2132.55,284.1,1253.65,285.25,1923.0,632.95,388.95,523.55,,4446.5,2484.15,249.0,107.05,144.85,4873.0,1311.8,2520.25,248.0,1328.55,864.0,1186.05,355.35,328.95,255.65,1133.1,1750.7,1477.6,1002.9,7546.3,3073.45,2703.95,196.5,5938.1,670.0,11318.2,2258.85,123.85,928.25,27029.75,369.45,399.25,2884.5,8882.5,3865.8,105.35,11852.95,565.45,1235.6
171,2024-12-09 00:00:00+05:30,1806.2,1925.3,4484.65,2106.65,290.75,1254.8,288.9,1909.45,607.2,389.05,506.95,,4452.05,2400.45,249.4,105.65,146.4,4793.75,1295.15,2489.35,246.8,1322.75,857.85,1163.45,357.25,329.1,254.2,1114.7,1745.65,1469.3,1012.65,7564.55,3050.95,2678.45,195.05,5987.15,670.65,11277.25,2259.55,126.15,934.9,26724.8,369.85,394.0,2804.95,8843.9,3947.8,105.2,11810.2,571.1,1127.9
172,2024-12-10 00:00:00+05:30,1809.45,1948.7,4476.3,2134.45,294.3,1239.95,288.95,1935.1,614.0,394.4,507.1,,4431.95,2396.65,248.5,107.25,146.9,4788.85,1284.95,2518.6,245.0,1330.35,867.6,1153.5,359.1,327.85,254.35,1107.8,1731.9,1455.65,1013.0,7694.1,3065.5,2655.8,193.95,6010.75,668.85,11203.6,2249.65,126.85,934.0,27072.9,368.8,394.25,2848.55,8793.9,3921.4,105.95,11746.05,573.5,1133.6
173,2024-12-11 00:00:00+05:30,1814.7,1968.7,4535.65,2149.4,295.35,1238.45,292.8,1930.15,632.75,400.3,508.9,,4427.55,2402.65,253.8,105.45,147.15,4890.5,1278.1,2529.75,244.55,1328.3,861.55,1147.5,358.9,327.5,251.95,1121.45,1728.85,1454.2,999.85,7725.8,3070.0,2670.4,192.1,5993.95,670.25,11282.8,2251.35,126.9,931.85,27270.85,365.55,394.1,2890.75,8842.65,3916.0,105.15,11886.6,578.3,1135.2
174,2024-12-12 00:00:00+05:30,1804.45,1986.75,4441.5,2117.1,295.35,1245.95,287.75,1935.65,636.35,401.5,506.9,,4456.95,2344.55,244.5,104.75,147.4,4828.05,1263.85,2524.9,242.25,1328.95,853.75,1145.6,353.95,329.0,250.55,1112.2,1757.65,1446.35,1006.55,7654.95,3068.1,2662.95,191.7,6031.0,669.15,11165.75,2230.85,129.2,929.5,27221.95,355.45,390.15,2843.5,8740.85,3862.85,103.8,11871.3,572.0,1110.0
175,2024-12-13 00:00:00+05:30,1813.75,1999.85,4460.9,2075.55,296.3,1246.3,287.2,1968.3,639.6,404.4,512.6,,4473.6,2389.45,242.6,104.7,145.55,4850.95,1273.35,2521.3,242.85,1345.1,861.7,1148.65,361.25,334.0,249.25,1127.0,1764.3,1447.35,1001.2,7697.45,3081.3,2694.05,191.6,6006.3,662.0,11277.05,2248.45,124.75,936.0,27586.1,357.3,398.3,2870.7,8790.95,3890.2,102.9,12092.9,572.6,1111.25
